#{"t_start": 1768616615.9533436, "env_id": "None"}
r,l,t
15.731536,131,4348.253484
15.59394,153,4349.268919
14.476629,385,4351.754659
11.76759,202,4355.296568
15.7195015,126,4355.549377
11.939995,57,4356.186403
13.694925,151,4359.443172
17.376469,202,4359.569475
12.828186,124,4361.856956
-7.612636,70,4363.503345
10.860304,25,4366.365113
15.540144,164,4367.475387
15.139275,114,4368.794161
17.32162,227,4369.981367
14.742826,111,4372.502434
13.9496975,103,4373.755561
11.397867,59,4374.481456
17.659863,195,4374.735579
17.161543,323,4374.869024
11.622478,39,4377.106034
17.393545,166,4378.934371
16.398235,200,4379.684748
12.772219,417,4382.757478
16.218224,151,4386.733803
13.209263,115,4388.366733
-5.8727055,192,4389.081461
15.468361,164,4389.415395
15.837443,130,4389.854467
15.466755,125,4393.680272
12.1737795,70,4396.610074
-9.892434,79,4399.051623
13.798703,87,4399.475685
17.641674,218,4400.437025
-8.6595335,38,4400.883866
16.551613,158,4405.114999
